approach,subject,bug_id,iterations,engine,variant,additional_failing,additional_passing,baseline_failing,baseline_passing,fault_localization_tests,validation_tests,test_collection_duration,repair_duration,evaluation_duration,best_fitness,precision,recall,f1_score,accuracy,patches
PyGenProg,middle,1,1,sequential,B,0,0,1,10,11,11,1.5778846740722656,293.473388671875,213.5833387374878,0.09090909090909091,0.0,0.0,0.0,0.5,6
PyGenProg,middle,1,1,sequential,F,5,5,1,10,10,11,1.6460087299346924,464.7511508464813,282.6555507183075,0.09090909090909091,0.0,0.0,0.0,0.5,25
PyGenProg,middle,1,1,sequential,F,10,10,1,10,20,11,1.5191078186035156,318.5091037750244,263.09849858283997,1.0,1.0,1.0,1.0,1.0,21
PyGenProg,middle,1,1,sequential,F,30,30,1,10,60,11,1.9657104015350342,456.78567266464233,284.38649010658264,0.09090909090909091,0.0,0.0,0.0,0.5,26
PyGenProg,middle,1,1,sequential,F,50,50,1,10,100,11,1.7305099964141846,359.9857802391052,322.62423062324524,0.09090909090909091,0.0,0.0,0.0,0.5,25
PyGenProg,middle,1,1,sequential,V,5,5,1,10,11,10,1.5328764915466309,250.74232959747314,163.9227533340454,0.09090909090909091,0.0,0.0,0.0,0.5,9
PyGenProg,middle,1,1,sequential,V,10,10,1,10,11,20,1.6966686248779297,280.2661602497101,185.20306944847107,0.09090909090909091,0.0,0.0,0.0,0.5,9
PyGenProg,middle,1,1,sequential,V,30,30,1,10,11,60,1.7996063232421875,291.2699685096741,165.78059005737305,0.09090909090909091,0.0,0.0,0.0,0.5,9
PyGenProg,middle,1,1,sequential,V,50,50,1,10,11,100,1.6689302921295166,294.61515522003174,188.66105580329895,0.09090909090909091,0.0,0.0,0.0,0.5,9
PyGenProg,middle,1,1,sequential,C,5,5,0,0,10,10,1.7184338569641113,321.9369661808014,163.435688495636,0.09090909090909091,0.0,0.0,0.0,0.5,6
PyGenProg,middle,1,1,sequential,C,10,10,0,0,20,20,1.6670680046081543,316.79888796806335,173.23826551437378,0.09090909090909091,0.0,0.0,0.0,0.5,7
PyGenProg,middle,1,1,sequential,C,30,30,0,0,60,60,1.1302568912506104,273.08393454551697,69.81785416603088,1.0,1.0,1.0,1.0,1.0,1
PyGenProg,middle,1,1,sequential,C,50,50,0,0,100,100,1.1956562995910645,307.6617693901062,118.6723062992096,0.09090909090909091,0.0,0.0,0.0,0.5,4
PyGenProg,middle,1,10,sequential,B,0,0,1,10,11,11,1.2820208072662354,347.6604540348053,109.71814703941345,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1
PyGenProg,middle,1,10,sequential,F,5,5,1,10,10,11,2.1197237968444824,367.31200790405273,218.92208290100098,0.09090909090909091,0.0,0.0,0.0,0.5,16
PyGenProg,middle,1,10,sequential,F,10,10,1,10,20,11,1.5820813179016113,406.67252230644226,254.77533864974976,0.09090909090909091,0.0,0.0,0.0,0.5,18
PyGenProg,middle,1,10,sequential,F,30,30,1,10,60,11,1.4857048988342285,441.2977592945099,336.44549226760864,0.09090909090909091,0.0,0.0,0.0,0.5,26
PyGenProg,middle,1,10,sequential,F,50,50,1,10,100,11,1.4565956592559814,380.9001703262329,275.24400520324707,0.09090909090909091,0.0,0.0,0.0,0.5,25
PyGenProg,middle,1,10,sequential,V,5,5,1,10,11,10,1.1696746349334717,369.7809121608734,251.6243176460266,0.9272727272727272,0.5555555555555556,1.0,0.7142857142857143,0.6,13
PyGenProg,middle,1,10,sequential,V,10,10,1,10,11,20,1.520186424255371,390.97839856147766,249.8291003704071,0.9272727272727272,0.5555555555555556,1.0,0.7142857142857143,0.6,13
PyGenProg,middle,1,10,sequential,V,30,30,1,10,11,60,1.6902332305908203,460.95584082603455,202.58385300636292,0.09090909090909091,0.0,0.0,0.0,0.5,13
PyGenProg,middle,1,10,sequential,V,50,50,1,10,11,100,1.688490390777588,532.3174006938934,186.3084056377411,0.09090909090909091,0.0,0.0,0.0,0.5,13
PyGenProg,middle,1,10,sequential,C,5,5,0,0,10,10,1.670581340789795,510.2591435909271,185.31639099121094,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,21
PyGenProg,middle,1,10,sequential,C,10,10,0,0,20,20,1.4828822612762451,809.6444647312164,97.75627732276917,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1
PyGenProg,middle,1,10,sequential,C,30,30,0,0,60,60,1.5378308296203613,769.7998356819153,145.2321240901947,1.0,1.0,1.0,1.0,1.0,1
PyGenProg,middle,1,10,sequential,C,50,50,0,0,100,100,2.7010645866394043,540.9722988605499,138.27546906471252,0.09090909090909091,0.0,0.0,0.0,0.5,2
PyGenProg,middle,2,1,sequential,B,0,0,1,10,11,11,2.534935235977173,352.79862213134766,114.03501868247986,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1
PyGenProg,middle,2,1,sequential,F,5,5,1,10,10,11,2.312551259994507,306.8361973762512,156.7737259864807,0.9272727272727272,0.5555555555555556,1.0,0.7142857142857143,0.6,6
PyGenProg,middle,2,1,sequential,F,10,10,1,10,20,11,2.4469168186187744,367.5707631111145,162.62250447273254,0.9581818181818181,0.684931506849315,1.0,0.8130081300813007,0.77,9
PyGenProg,middle,2,1,sequential,F,30,30,1,10,60,11,2.839749574661255,324.9627285003662,154.27416706085205,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,8
PyGenProg,middle,2,1,sequential,F,50,50,1,10,100,11,2.3604679107666016,350.555317401886,157.4605848789215,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,8
PyGenProg,middle,2,1,sequential,V,5,5,1,10,11,10,2.773465871810913,332.55036211013794,150.36998295783997,0.09090909090909091,0.0,0.0,0.0,0.5,6
PyGenProg,middle,2,1,sequential,V,10,10,1,10,11,20,2.0609705448150635,301.93507981300354,94.75283455848694,0.09090909090909091,0.0,0.0,0.0,0.5,6
PyGenProg,middle,2,1,sequential,V,30,30,1,10,11,60,2.5103654861450195,330.82566928863525,144.23722100257874,0.09090909090909091,0.0,0.0,0.0,0.5,6
PyGenProg,middle,2,1,sequential,V,50,50,1,10,11,100,2.0536434650421143,371.82038283348083,160.52155327796936,0.09090909090909091,0.0,0.0,0.0,0.5,6
PyGenProg,middle,2,1,sequential,C,5,5,0,0,10,10,2.26056170463562,382.1128280162811,151.57963395118713,0.09090909090909091,0.0,0.0,0.0,0.5,6
PyGenProg,middle,2,1,sequential,C,10,10,0,0,20,20,2.971313714981079,345.3526086807251,72.14118599891663,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1
PyGenProg,middle,2,1,sequential,C,30,30,0,0,60,60,2.6672070026397705,348.1082589626312,116.16789078712463,0.09090909090909091,0.0,0.0,0.0,0.5,1
PyGenProg,middle,2,1,sequential,C,50,50,0,0,100,100,2.5837104320526123,358.8928027153015,110.54135036468506,0.09090909090909091,0.0,0.0,0.0,0.5,1
PyGenProg,middle,2,10,sequential,B,0,0,1,10,11,11,2.378985643386841,347.1241047382355,113.37207174301147,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,1
PyGenProg,middle,2,10,sequential,F,5,5,1,10,10,11,2.1801388263702393,429.88375067710876,134.11138010025024,0.09090909090909091,0.0,0.0,0.0,0.5,6
PyGenProg,middle,2,10,sequential,F,10,10,1,10,20,11,2.6285996437072754,433.3805310726166,142.23531103134155,0.09090909090909091,0.0,0.0,0.0,0.5,6
PyGenProg,middle,2,10,sequential,F,30,30,1,10,60,11,2.37857723236084,454.9120366573334,139.60132384300232,0.09090909090909091,0.0,0.0,0.0,0.5,5
PyGenProg,middle,2,10,sequential,F,50,50,1,10,100,11,2.889431953430176,431.747483253479,117.93475866317749,0.09090909090909091,0.0,0.0,0.0,0.5,5
PyGenProg,middle,2,10,sequential,V,5,5,1,10,11,10,1.5580880641937256,261.96741700172424,89.89682006835938,0.09090909090909091,0.0,0.0,0.0,0.5,3
PyGenProg,middle,2,10,sequential,V,10,10,1,10,11,20,1.690976619720459,249.00349760055542,88.25137829780579,0.09090909090909091,0.0,0.0,0.0,0.5,3
PyGenProg,middle,2,10,sequential,V,30,30,1,10,11,60,1.395310878753662,288.6663408279419,88.96601271629333,0.09090909090909091,0.0,0.0,0.0,0.5,3
PyGenProg,middle,2,10,sequential,V,50,50,1,10,11,100,1.6672604084014893,365.39248418807983,84.95973205566406,0.09090909090909091,0.0,0.0,0.0,0.5,3
PyGenProg,middle,2,10,sequential,C,5,5,0,0,10,10,1.5808327198028564,292.2897582054138,95.10971260070801,1.0,1.0,1.0,1.0,1.0,1
PyGenProg,middle,2,10,sequential,C,10,10,0,0,20,20,2.227105140686035,521.8184823989868,109.84694242477417,0.9818181818181818,0.8333333333333334,1.0,0.9090909090909091,0.9,9
PyGenProg,middle,2,10,sequential,C,30,30,0,0,60,60,1.8006007671356201,450.1948781013489,81.88532066345215,1.0,1.0,1.0,1.0,1.0,1
PyGenProg,middle,2,10,sequential,C,50,50,0,0,100,100,1.8153975009918213,287.2409825325012,82.2012836933136,1.0,1.0,1.0,1.0,1.0,1
PyGenProg,calculator,1,1,sequential,B,0,0,1,10,11,11,1.6394832134246826,343.9228904247284,69.67114067077637,0.09090909090909091,0.0,0.0,0.0,0.5,4
PyGenProg,calculator,1,1,sequential,F,5,5,1,10,10,11,1.5809965133666992,268.7055609226227,349.6189408302307,0.09090909090909091,0.0,0.0,0.0,0.5,16
PyGenProg,calculator,1,1,sequential,F,10,10,1,10,20,11,1.7228038311004639,324.4937541484833,372.5526349544525,0.09090909090909091,0.0,0.0,0.0,0.5,14
PyGenProg,calculator,1,1,sequential,F,30,30,1,10,60,11,1.6115026473999023,337.68986773490906,360.7092366218567,0.09090909090909091,0.0,0.0,0.0,0.5,14
PyGenProg,calculator,1,1,sequential,F,50,50,1,10,100,11,1.7413129806518555,324.4114463329315,342.34148693084717,0.09090909090909091,0.0,0.0,0.0,0.5,14
PyGenProg,calculator,1,1,sequential,V,5,5,1,10,11,10,1.7696504592895508,357.25601410865784,354.63564801216125,0.09090909090909091,0.0,0.0,0.0,0.5,21
PyGenProg,calculator,1,1,sequential,V,10,10,1,10,11,20,2.2895026206970215,387.3788938522339,346.01180362701416,0.09090909090909091,0.0,0.0,0.0,0.5,21
PyGenProg,calculator,1,1,sequential,V,30,30,1,10,11,60,1.763127088546753,559.9964456558228,348.07504868507385,0.09090909090909091,0.0,0.0,0.0,0.5,21
PyGenProg,calculator,1,1,sequential,V,50,50,1,10,11,100,1.8391058444976807,645.4751899242401,367.0436475276947,0.09090909090909091,0.0,0.0,0.0,0.5,21
PyGenProg,calculator,1,1,sequential,C,5,5,0,0,10,10,2.04291033744812,423.0795328617096,327.03663516044617,0.09090909090909091,0.0,0.0,0.0,0.5,5
PyGenProg,calculator,1,1,sequential,C,10,10,0,0,20,20,1.895475149154663,393.4657163619995,78.73708009719849,0.09090909090909091,0.0,0.0,0.0,0.5,3
PyGenProg,calculator,1,1,sequential,C,30,30,0,0,60,60,2.5362355709075928,429.1404354572296,121.89888739585876,0.09090909090909091,0.0,0.0,0.0,0.5,3
PyGenProg,calculator,1,1,sequential,C,50,50,0,0,100,100,2.6077208518981934,385.0432176589966,75.21002984046936,0.09090909090909091,0.0,0.0,0.0,0.5,3
PyGenProg,calculator,1,10,sequential,B,0,0,1,10,11,11,1.3701043128967285,744.729386806488,403.6382668018341,0.09090909090909091,0.0,0.0,0.0,0.5,17
PyGenProg,calculator,1,10,sequential,F,5,5,1,10,10,11,1.9232177734375,372.0054090023041,359.326464176178,0.09090909090909091,0.0,0.0,0.0,0.5,20
PyGenProg,calculator,1,10,sequential,F,10,10,1,10,20,11,2.099797248840332,687.188404083252,138.61076855659485,0.09090909090909091,0.0,0.0,0.0,0.5,15
PyGenProg,calculator,1,10,sequential,F,30,30,1,10,60,11,2.2745988368988037,451.6579792499542,145.21966910362244,0.09090909090909091,0.0,0.0,0.0,0.5,21
PyGenProg,calculator,1,10,sequential,F,50,50,1,10,100,11,2.2496631145477295,562.9288773536682,345.23544001579285,0.09090909090909091,0.0,0.0,0.0,0.5,14
PyGenProg,calculator,1,10,sequential,V,5,5,1,10,11,10,2.3063933849334717,550.4614057540894,355.71381974220276,0.09090909090909091,0.0,0.0,0.0,0.5,21
PyGenProg,calculator,1,10,sequential,V,10,10,1,10,11,20,1.3033561706542969,729.1052083969116,379.2179579734802,0.09090909090909091,0.0,0.0,0.0,0.5,21
PyGenProg,calculator,1,10,sequential,V,30,30,1,10,11,60,1.941559076309204,1333.163167476654,384.02627539634705,0.09090909090909091,0.0,0.0,0.0,0.5,21
PyGenProg,calculator,1,10,sequential,V,50,50,1,10,11,100,2.248711585998535,1963.4826185703278,391.7318000793457,0.09090909090909091,0.0,0.0,0.0,0.5,21
PyGenProg,calculator,1,10,sequential,C,5,5,0,0,10,10,2.771488666534424,535.6805672645569,117.24371218681335,0.09090909090909091,0.0,0.0,0.0,0.5,12
PyGenProg,calculator,1,10,sequential,C,10,10,0,0,20,20,2.7210676670074463,653.0689344406128,327.76752948760986,0.09090909090909091,0.0,0.0,0.0,0.5,5
PyGenProg,calculator,1,10,sequential,C,30,30,0,0,60,60,2.209056854248047,1247.2667346000671,152.6080904006958,0.09090909090909091,0.0,0.0,0.0,0.5,13
PyGenProg,calculator,1,10,sequential,C,50,50,0,0,100,100,2.5328025817871094,2021.4720051288605,124.64512777328491,0.09090909090909091,0.0,0.0,0.0,0.5,6
PyGenProg,expression,1,1,sequential,B,0,0,1,10,11,11,2.6727070808410645,526.8020079135895,94.27205204963684,0.09090909090909091,0.0,0.0,0.0,0.5,4
PyGenProg,expression,1,1,sequential,F,5,5,1,10,10,11,1.364365816116333,519.1621479988098,452.49785804748535,0.09090909090909091,0.0,0.0,0.0,0.5,40
PyGenProg,expression,1,1,sequential,F,10,10,1,10,20,11,2.5726568698883057,495.14077734947205,394.26240134239197,0.09090909090909091,0.0,0.0,0.0,0.5,37
PyGenProg,expression,1,1,sequential,F,30,30,1,10,60,11,3.22200083732605,463.51225113868713,436.15076661109924,0.09090909090909091,0.0,0.0,0.0,0.5,41
PyGenProg,expression,1,1,sequential,F,50,50,1,10,100,11,2.4312338829040527,515.2904191017151,1186.626749753952,0.09090909090909091,0.0,0.0,0.0,0.5,40
PyGenProg,expression,1,1,sequential,V,5,5,1,10,11,10,2.4836270809173584,484.24446630477905,392.2470724582672,0.09090909090909091,0.0,0.0,0.0,0.5,38
PyGenProg,expression,1,1,sequential,V,10,10,1,10,11,20,2.220000743865967,564.8337926864624,414.3891043663025,0.09090909090909091,0.0,0.0,0.0,0.5,38
PyGenProg,expression,1,1,sequential,V,30,30,1,10,11,60,1.3335373401641846,452.27334475517273,379.817822933197,0.09090909090909091,0.0,0.0,0.0,0.5,38
PyGenProg,expression,1,1,sequential,V,50,50,1,10,11,100,2.756761312484741,469.5206711292267,390.09890699386597,0.09090909090909091,0.0,0.0,0.0,0.5,38
PyGenProg,expression,1,1,sequential,C,5,5,0,0,10,10,2.575112819671631,489.719402551651,109.01755809783936,0.0,0.0,0.0,0.0,0.0,1
PyGenProg,expression,1,1,sequential,C,10,10,0,0,20,20,2.8471453189849854,616.2637550830841,81.09336256980896,0.09090909090909091,0.0,0.0,0.0,0.5,2
PyGenProg,expression,1,1,sequential,C,30,30,0,0,60,60,2.3894896507263184,514.9604687690735,68.06144404411316,0.09090909090909091,0.0,0.0,0.0,0.5,1
PyGenProg,expression,1,1,sequential,C,50,50,0,0,100,100,2.3945112228393555,810.0122036933899,76.85352230072021,0.09090909090909091,0.0,0.0,0.0,0.5,2
PyGenProg,expression,1,10,sequential,B,0,0,1,10,11,11,1.3494982719421387,685.6874027252197,59.4518084526062,0.0,0.0,0.0,0.0,0.0,1
PyGenProg,expression,1,10,sequential,F,5,5,1,10,10,11,1.3284716606140137,984.001072883606,345.23700618743896,0.09090909090909091,0.0,0.0,0.0,0.5,39
PyGenProg,expression,1,10,sequential,F,10,10,1,10,20,11,1.9571406841278076,792.5494563579559,366.18226194381714,0.09090909090909091,0.0,0.0,0.0,0.5,39
PyGenProg,expression,1,10,sequential,F,30,30,1,10,60,11,2.117605686187744,789.8828220367432,424.7063500881195,0.09090909090909091,0.0,0.0,0.0,0.5,39
PyGenProg,expression,1,10,sequential,F,50,50,1,10,100,11,1.266059160232544,671.4168937206268,343.59394431114197,0.09090909090909091,0.0,0.0,0.0,0.5,39
PyGenProg,expression,1,10,sequential,V,5,5,1,10,11,10,2.378706455230713,581.7974774837494,328.9998815059662,0.09090909090909091,0.0,0.0,0.0,0.5,35
PyGenProg,expression,1,10,sequential,V,10,10,1,10,11,20,1.405470848083496,662.7674858570099,285.50619649887085,0.09090909090909091,0.0,0.0,0.0,0.5,35
PyGenProg,expression,1,10,sequential,V,30,30,1,10,11,60,2.209174156188965,1278.3181464672089,331.37540912628174,0.09090909090909091,0.0,0.0,0.0,0.5,35
PyGenProg,expression,1,10,sequential,V,50,50,1,10,11,100,2.1299092769622803,2003.2168831825256,325.61361837387085,0.09090909090909091,0.0,0.0,0.0,0.5,35
PyGenProg,expression,1,10,sequential,C,5,5,0,0,10,10,2.444211959838867,763.2098703384399,89.58401012420654,0.9454545454545454,1.0,0.94,0.9690721649484536,0.97,1
PyGenProg,expression,1,10,sequential,C,10,10,0,0,20,20,2.047421932220459,899.6216378211975,92.74331188201904,0.09090909090909091,0.0,0.0,0.0,0.5,1
PyGenProg,expression,1,10,sequential,C,30,30,0,0,60,60,2.0657920837402344,2068.220967769623,100.8524763584137,0.038181818181818185,0.0,0.0,0.0,0.21,1
PyGenProg,expression,1,10,sequential,C,50,50,0,0,100,100,2.3198280334472656,3654.490884065628,98.11239361763,0.09090909090909091,0.0,0.0,0.0,0.5,5
PyGenProg,markup,1,1,sequential,B,0,0,1,10,11,11,3.0417473316192627,202.2488613128662,71.8359785079956,0.5072727272727273,0.9583333333333334,0.46,0.6216216216216216,0.72,1
PyGenProg,markup,1,1,sequential,F,5,5,1,10,10,11,3.2497329711914062,293.7135384082794,126.22690773010254,0.4,1.0,0.34,0.5074626865671642,0.67,19
PyGenProg,markup,1,1,sequential,F,10,10,1,10,20,11,3.2568001747131348,283.0554277896881,132.47952032089233,0.5072727272727273,0.9583333333333334,0.46,0.6216216216216216,0.72,19
PyGenProg,markup,1,1,sequential,F,30,30,1,10,60,11,2.892162561416626,308.81482553482056,136.38322615623474,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,19
PyGenProg,markup,1,1,sequential,F,50,50,1,10,100,11,3.2458529472351074,341.0327899456024,136.48226976394653,0.4,1.0,0.34,0.5074626865671642,0.67,16
PyGenProg,markup,1,1,sequential,V,5,5,1,10,11,10,3.021519422531128,266.23310136795044,110.44674849510193,0.4,1.0,0.34,0.5074626865671642,0.67,10
PyGenProg,markup,1,1,sequential,V,10,10,1,10,11,20,2.781888008117676,244.75364422798157,112.34793472290039,0.4,1.0,0.34,0.5074626865671642,0.67,10
PyGenProg,markup,1,1,sequential,V,30,30,1,10,11,60,3.0354034900665283,277.289288520813,117.9299750328064,0.4,1.0,0.34,0.5074626865671642,0.67,10
PyGenProg,markup,1,1,sequential,V,50,50,1,10,11,100,3.3040733337402344,278.12207436561584,118.40843605995178,0.4,1.0,0.34,0.5074626865671642,0.67,10
PyGenProg,markup,1,1,sequential,C,5,5,0,0,10,10,2.771799087524414,274.6231336593628,56.60118222236633,0.4,1.0,0.34,0.5074626865671642,0.67,1
PyGenProg,markup,1,1,sequential,C,10,10,0,0,20,20,2.5714664459228516,270.7592384815216,91.38131594657898,0.16727272727272727,0.17391304347826086,0.16,0.16666666666666666,0.2,9
PyGenProg,markup,1,1,sequential,C,30,30,0,0,60,60,2.6632978916168213,269.6473741531372,59.992666482925415,0.7636363636363637,1.0,0.74,0.8505747126436781,0.87,1
PyGenProg,markup,1,1,sequential,C,50,50,0,0,100,100,2.923433303833008,320.9555449485779,59.47071027755737,0.4,1.0,0.34,0.5074626865671642,0.67,1
PyGenProg,markup,1,10,sequential,B,0,0,1,10,11,11,3.53347110748291,364.53217029571533,64.49286675453186,0.509090909090909,1.0,0.46,0.6301369863013699,0.73,1
PyGenProg,markup,1,10,sequential,F,5,5,1,10,10,11,2.6909308433532715,470.85098457336426,159.01231336593628,0.36363636363636365,1.0,0.3,0.4615384615384615,0.65,18
PyGenProg,markup,1,10,sequential,F,10,10,1,10,20,11,3.0885894298553467,366.994731426239,135.72455596923828,0.4,1.0,0.34,0.5074626865671642,0.67,18
PyGenProg,markup,1,10,sequential,F,30,30,1,10,60,11,2.5725209712982178,399.32079219818115,151.92204332351685,0.36727272727272725,0.4857142857142857,0.34,0.4,0.49,21
PyGenProg,markup,1,10,sequential,F,50,50,1,10,100,11,2.663456439971924,426.7098481655121,151.04486298561096,0.4,1.0,0.34,0.5074626865671642,0.67,20
PyGenProg,markup,1,10,sequential,V,5,5,1,10,11,10,3.583918809890747,531.1420788764954,152.4376459121704,0.32727272727272727,1.0,0.26,0.41269841269841273,0.63,12
PyGenProg,markup,1,10,sequential,V,10,10,1,10,11,20,3.448197364807129,447.9328944683075,133.60217213630676,0.32727272727272727,1.0,0.26,0.41269841269841273,0.63,12
PyGenProg,markup,1,10,sequential,V,30,30,1,10,11,60,3.5078511238098145,498.4763820171356,127.16981387138367,0.32727272727272727,1.0,0.26,0.41269841269841273,0.63,12
PyGenProg,markup,1,10,sequential,V,50,50,1,10,11,100,3.0619447231292725,490.3761739730835,123.4142050743103,0.32727272727272727,1.0,0.26,0.41269841269841273,0.63,12
PyGenProg,markup,1,10,sequential,C,5,5,0,0,10,10,2.784482717514038,617.3342373371124,60.83688569068909,0.17454545454545456,0.22580645161290322,0.14,0.1728395061728395,0.33,3
PyGenProg,markup,1,10,sequential,C,10,10,0,0,20,20,3.298086404800415,555.866926908493,57.63902449607849,0.4,1.0,0.34,0.5074626865671642,0.67,1
PyGenProg,markup,1,10,sequential,C,30,30,0,0,60,60,2.6042733192443848,688.174408197403,78.48648428916931,0.6890909090909091,0.9705882352941176,0.66,0.7857142857142857,0.82,1
PyGenProg,markup,1,10,sequential,C,50,50,0,0,100,100,3.3174831867218018,970.308675289154,88.21220636367798,0.2636363636363636,0.32432432432432434,0.24,0.27586206896551724,0.37,1
PyGenProg,markup,2,1,sequential,B,0,0,1,10,11,11,3.5315158367156982,254.60196566581726,111.78954863548279,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,8
PyGenProg,markup,2,1,sequential,F,5,5,1,10,10,11,3.7613413333892822,549.849045753479,172.2596788406372,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,24
PyGenProg,markup,2,1,sequential,F,10,10,1,10,20,11,3.3511316776275635,295.7967710494995,130.6896891593933,0.4290909090909091,0.4666666666666667,0.42,0.4421052631578947,0.47,17
PyGenProg,markup,2,1,sequential,F,30,30,1,10,60,11,3.2744271755218506,324.9582097530365,135.0951464176178,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,18
PyGenProg,markup,2,1,sequential,F,50,50,1,10,100,11,2.990973472595215,313.3685095310211,152.8477041721344,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,20
PyGenProg,markup,2,1,sequential,V,5,5,1,10,11,10,2.9258294105529785,289.6556580066681,131.02300763130188,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,13
PyGenProg,markup,2,1,sequential,V,10,10,1,10,11,20,3.766310214996338,293.81944942474365,133.07027339935303,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,13
PyGenProg,markup,2,1,sequential,V,30,30,1,10,11,60,2.925601005554199,284.74670219421387,171.45729398727417,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,13
PyGenProg,markup,2,1,sequential,V,50,50,1,10,11,100,3.6286447048187256,319.49360251426697,132.4063310623169,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,13
PyGenProg,markup,2,1,sequential,C,5,5,0,0,10,10,3.7391674518585205,383.9360044002533,80.59629130363464,0.1890909090909091,0.2,0.18,0.1894736842105263,0.23,1
PyGenProg,markup,2,1,sequential,C,10,10,0,0,20,20,3.7368056774139404,353.12891840934753,73.35353541374207,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,4
PyGenProg,markup,2,1,sequential,C,30,30,0,0,60,60,2.9233243465423584,363.8134527206421,55.5587363243103,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,1
PyGenProg,markup,2,1,sequential,C,50,50,0,0,100,100,2.6876516342163086,345.52338314056396,112.0295615196228,0.4109090909090909,0.45454545454545453,0.4,0.4255319148936171,0.46,12
PyGenProg,markup,2,10,sequential,B,0,0,1,10,11,11,2.6007447242736816,394.82674956321716,87.41214156150818,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,6
PyGenProg,markup,2,10,sequential,F,5,5,1,10,10,11,3.763582944869995,555.3048393726349,154.15256762504578,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,18
PyGenProg,markup,2,10,sequential,F,10,10,1,10,20,11,3.049994707107544,588.5057890415192,136.74105310440063,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,18
PyGenProg,markup,2,10,sequential,F,30,30,1,10,60,11,3.2487783432006836,435.85153913497925,163.44542956352234,0.4290909090909091,0.4666666666666667,0.42,0.4421052631578947,0.47,18
PyGenProg,markup,2,10,sequential,F,50,50,1,10,100,11,3.261133909225464,371.3012843132019,141.60509848594666,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,18
PyGenProg,markup,2,10,sequential,V,5,5,1,10,11,10,3.3482491970062256,299.83692502975464,131.31212377548218,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,13
PyGenProg,markup,2,10,sequential,V,10,10,1,10,11,20,2.9609851837158203,356.3850269317627,146.7791452407837,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,13
PyGenProg,markup,2,10,sequential,V,30,30,1,10,11,60,2.930979013442993,318.10133600234985,129.6223554611206,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,13
PyGenProg,markup,2,10,sequential,V,50,50,1,10,11,100,2.948744297027588,380.5028431415558,144.16765666007996,0.44727272727272727,0.4782608695652174,0.44,0.4583333333333333,0.48,13
PyGenProg,markup,2,10,sequential,C,5,5,0,0,10,10,3.3928463459014893,580.4215455055237,61.96851134300232,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1
PyGenProg,markup,2,10,sequential,C,10,10,0,0,20,20,2.881070375442505,679.2472519874573,75.51277160644531,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,2
PyGenProg,markup,2,10,sequential,C,30,30,0,0,60,60,2.9280364513397217,775.6996269226074,74.11252474784851,0.1890909090909091,0.2,0.18,0.1894736842105263,0.23,3
PyGenProg,markup,2,10,sequential,C,50,50,0,0,100,100,3.21319580078125,792.9514524936676,68.11761569976807,0.6909090909090909,1.0,0.66,0.7951807228915663,0.83,1
